Dog_bites,date,average_Daily_max_oz,Average pm,PRCP,TMAX,UVI,holidays,fri,sat,sun,NYC,Luisville,Baton,Houston,LA,Baltimore,Austin,Chicago
0,2016-10-25,0.031,3.75,0,61,1.96,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-10-26,0.0515,13.5,0,84,4.84,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-10-26,0.02525,2.88,0,52,2.96,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-10-26,0.027,5.6,0,59,2.6,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-10-27,0.0395,8.7,0,86,5.51,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2016-10-27,0.01375,4.764285714,1.32,58,0.88,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-10-27,0.026,7.25,0.07,61,0.95,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-10-28,0.042,8.8,0,86,5.74,0,1,0,0,0,0,1,0,0,0,0,0
6.000,2016-10-28,0.02075,3.063636364,0,54,2.23,0,1,0,0,1,0,0,0,0,0,0,0
1,2016-10-28,0.034,4.65,0,61,2.9,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-10-29,0.045,9.3,0,87,5.58,0,0,1,0,0,0,1,0,0,0,0,0
10.000,2016-10-29,0.02075,6.418181818,0,66,2.62,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-10-29,0.033,9.75,0,73,3.11,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-10-30,0.043,9.3,0,88,5.54,0,0,0,1,0,0,1,0,0,0,0,0
4.000,2016-10-30,0.02975,12.36428571,0.76,78,2.94,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-10-30,0.043,8.975,0,83,3.11,0,0,0,1,0,0,0,0,0,1,0,0
6.000,2016-10-31,0.0485,13.9,0,88,5.61,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-10-31,0.02275,3,0,57,2.63,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-10-31,,4.5,0,60,2.98,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2016-11-01,0.049,11.5,0,86,5.53,0,0,0,0,0,0,1,0,0,0,0,0
10.000,2016-11-01,0.020666667,5.6,0,61,2.76,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-01,,6.2,0,60,2.53,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-11-02,0.044,8,0,87,4.04,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2016-11-02,0.013,11.26428571,0,72,2.95,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-02,,11.6,0,74,3.2,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-11-03,0.0425,10.2,0,86,5.39,0,0,0,0,0,0,1,0,0,0,0,0
8.000,2016-11-03,0.02675,12.67,0,75,2.15,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-11-03,,14.45,0,78,2.1,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2016-11-04,0.041,13.9,0,89,5.66,0,1,0,0,0,0,1,0,0,0,0,0
4.000,2016-11-04,0.023333333,3.627272727,0,62,2.61,0,1,0,0,1,0,0,0,0,0,0,0
1,2016-11-04,,4.8,0,63,2.92,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-05,0.0455,7,0,83,4.91,0,0,1,0,0,0,1,0,0,0,0,0
12.000,2016-11-05,0.026666667,6.730769231,0,64,2.61,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-11-05,,4.533333333,0,67,3,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-11-06,0.0445,8.7,0,81,4.91,0,0,0,1,0,0,1,0,0,0,0,0
7.000,2016-11-06,0.028,5.19,0,60,2.33,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-11-06,,3.9,0,67,2.68,0,0,0,1,0,0,0,0,0,1,0,0
4.000,2016-11-07,0.0305,8.1,0.13,70,3.63,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2016-11-07,0.0195,4.03,0,58,2.44,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-07,,5.35,0,60,2.65,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-11-08,0.0275,4.7,0.27,71,2.39,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2016-11-08,0.012666667,9.661538462,0,70,2.62,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-08,,7.375,0,71,2.73,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-11-09,0.0345,8.7,0,76,3.13,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2016-11-09,0.01675,12.56,0.02,63,1.33,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-09,,10.1,0.2,60,0.54,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2016-11-10,0.0365,7.7,0,73,4.6,0,0,0,0,0,0,1,0,0,0,0,0
8.000,2016-11-10,0.02075,3.6,0,58,2.51,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-11-10,,4.4,0,60,2.74,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-11,0.0275,7.8,0,69,3.45,1,1,0,0,0,0,1,0,0,0,0,0
4.000,2016-11-11,0.028,4.971428571,0,63,2.3,1,1,0,0,1,0,0,0,0,0,0,0
0,2016-11-11,,3.85,0,66,2.3,1,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-12,0.0385,8.8,0,75,4.63,0,0,1,0,0,0,1,0,0,0,0,0
5.000,2016-11-12,0.03075,4.036363636,0,52,2.11,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-11-12,,3.45,0,51,2.32,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-11-13,0.035,14.3,0,67,4.57,0,0,0,1,0,0,1,0,0,0,0,0
4.000,2016-11-13,0.02925,7.036363636,0,64,2.43,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-11-13,,6.3,0,63,2.74,0,0,0,1,0,0,0,0,0,1,0,0
2.000,2016-11-14,0.0455,21.9,0,74,4.41,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2016-11-14,0.012,10.82142857,0,64,2.28,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-14,,13.4,0.02,59,2.06,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-11-15,0.044,18.1,0,81,4.28,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2016-11-15,0.022,7.527272727,1.61,58,0.17,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-11-15,,11.6,0,65,1.31,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-11-16,0.0435,16.5,0,81,4.64,0,0,0,0,0,0,1,0,0,0,0,0
11.000,2016-11-16,0.02525,11.63636364,0,64,2.17,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-16,,12.8,0,65,2.16,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-11-17,0.048,13.7,0,82,4.75,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-11-17,0.02575,11.21428571,0,63,2.27,0,0,0,0,1,0,0,0,0,0,0,0
2,2016-11-17,,8,0,62,2.58,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2016-11-18,0.043,10.2,0.05,83,3.6,0,1,0,0,0,0,1,0,0,0,0,0
8.000,2016-11-18,0.01475,12.20909091,0,67,2.49,0,1,0,0,1,0,0,0,0,0,0,0
1,2016-11-18,,15.1,0,73,2.8,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-19,0.033666667,6,0,64,4.95,0,0,1,0,0,0,1,0,0,0,0,0
6.000,2016-11-19,0.02225,8.4,0.18,62,2.51,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-11-19,,17.5,0,73,2.78,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-11-20,0.036333333,5.7,0,65,5.16,0,0,0,1,0,0,1,0,0,0,0,0
5.000,2016-11-20,0.032,2.007142857,0.34,44,1.59,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-11-20,,1.025,0,46,1.87,0,0,0,1,0,0,0,0,0,1,0,0
4.000,2016-11-21,0.035333333,10.9,0,69,5.13,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2016-11-21,0.031666667,3.69,0,43,1.66,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-21,,2.9,0,44,1.49,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-11-22,0.043,8.2,0,76,5.01,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2016-11-22,0.02975,5.163636364,0,44,1.51,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-11-22,,5.4,0,48,1.76,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-11-23,0.03,7.2,0.12,79,4.6,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2016-11-23,0.02725,5.446153846,0,46,2.13,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-11-23,,12.65,0,53,2.4,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-24,0.033333333,12.7,0,76,4.06,1,0,0,0,0,0,1,0,0,0,0,0
8.000,2016-11-24,0.01475,7.190909091,0.02,50,1.32,1,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-24,,20.6,0,57,1.6,1,0,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-25,0.033666667,9.2,0,76,4.62,1,1,0,0,0,0,1,0,0,0,0,0
8.000,2016-11-25,0.003,15.87272727,0.01,56,1.96,1,1,0,0,1,0,0,0,0,0,0,0
1,2016-11-25,,35.7,0,55,0.74,1,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-11-26,0.028333333,9.3,0,68,4.08,0,0,1,0,0,0,1,0,0,0,0,0
8.000,2016-11-26,0.0165,8.535714286,0,52,1.9,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-11-26,,9.633333333,0,52,1.95,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-11-27,0.037,9.4,0,68,4.36,0,0,0,1,0,0,1,0,0,0,0,0
11.000,2016-11-27,0.02425,4.663636364,0,51,1.76,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-11-27,,9.55,0,52,1.92,0,0,0,1,0,0,0,0,0,1,0,0
3.000,2016-11-28,0.034333333,7.5,1.2,78,1.81,0,0,0,0,0,0,1,0,0,0,0,0
9.000,2016-11-28,0.022,8.772727273,0,53,1.91,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-28,,15.55,0,54,2.11,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-11-29,0.026666667,10.2,0.05,84,3.34,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2016-11-29,0.02575,7.571428571,2.23,62,0.24,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-11-29,,8.5,0.32,58,0.26,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2016-11-30,0.031,7.8,0.77,75,0.52,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2016-11-30,0.0195,8.07,0.96,61,0.55,0,0,0,0,1,0,0,0,0,0,0,0
2,2016-11-30,,9.75,0.97,63,0.6,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-12-01,0.034,7,0,65,4.03,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-01,0.021,4.890909091,0.05,57,1.79,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-01,,4.1,0.09,61,1.8,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2016-12-02,0.035666667,6.6,0.07,67,4.17,0,1,0,0,0,0,1,0,0,0,0,0
6.000,2016-12-02,0.017,5.185714286,0,53,1.53,0,1,0,0,1,0,0,0,0,0,0,0
0,2016-12-02,,2.75,0,51,2.03,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-03,0.036333333,6.1,0.38,61,2.66,0,0,1,0,0,0,1,0,0,0,0,0
10.000,2016-12-03,0.029,4.918181818,0,50,1.41,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-12-03,,3.75,0,50,1.42,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-12-04,0.016333333,5.2,3.08,63,3.4,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2016-12-04,0.03125,5.363636364,0,48,1.61,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-12-04,,6.35,0.06,47,1.88,0,0,0,1,0,0,0,0,0,1,0,0
1.000,2016-12-05,0.011,3.9,0.96,66,2.37,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-05,0.01525,7.014285714,0.18,51,0.85,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-05,,4.15,0.24,54,1.91,0,0,0,0,0,0,0,0,0,1,0,0
7.000,2016-12-06,0.016333333,5.9,0,62,1.48,0,0,0,0,0,0,1,0,0,0,0,0
9.000,2016-12-06,0.018,7.690909091,0.35,47,1.63,0,0,0,0,1,0,0,0,0,0,0,0
2,2016-12-06,,5.1,0.83,44,1.13,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-07,0.011666667,7.5,0,62,4.16,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2016-12-07,0.00725,9.29,0.06,47,0.83,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-07,,10.2,0.01,51,1.73,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-12-08,0.024333333,6.2,0.01,53,1.01,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2016-12-08,0.01175,10.27857143,0,45,1.42,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-08,,7.4,0,47,1.69,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-09,0.029666667,3.5,0,53,3.78,0,1,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-09,0.02775,6.054545455,0,42,1.04,0,1,0,0,1,0,0,0,0,0,0,0
0,2016-12-09,,4.85,0,39,1.5,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-10,0.032,8.7,0,57,3.62,0,0,1,0,0,0,1,0,0,0,0,0
7.000,2016-12-10,0.0215,6.709090909,0,37,1.28,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-12-10,,6.55,0,36,1.49,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-12-11,0.044666667,13.6,0,72,3.87,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2016-12-11,0.016,9.471428571,0.03,36,1.28,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-12-11,,9.3,0,41,1.3,0,0,0,1,0,0,0,0,0,1,0,0
3.000,2016-12-12,0.027666667,8.2,0.55,81,4.13,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-12,0.01175,10.75454545,0.53,48,0.77,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-12,,8,0.17,53,1.35,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-13,0.02,7.8,1.03,80,3.88,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2016-12-13,0.012,10.70909091,0,45,1.63,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-13,,13.75,0,44,1.62,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-12-14,0.014333333,11.2,0,64,2.76,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-14,0.022666667,11.84285714,0,44,1.46,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-14,,11.6,0,45,1.66,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2016-12-15,0.026666667,7.1,0,57,3.86,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2016-12-15,0.0295,7.063636364,0,36,0.96,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-15,,5.5,0,37,1.14,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2016-12-16,0.023,10.5,0,69,3.62,0,1,0,0,0,0,1,0,0,0,0,0
3.000,2016-12-16,0.01675,9.1,0,29,1.4,0,1,0,0,1,0,0,0,0,0,0,0
0,2016-12-16,,6.65,0,27,1.54,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-17,0.02,6.7,0,82,0.76,0,0,1,0,0,0,1,0,0,0,0,0
5.000,2016-12-17,0.003,11.21428571,0.7,40,0.42,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-12-17,,12.8,0.58,35,1.12,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-12-18,0.023,5.2,0.33,74,1.14,0,0,0,1,0,0,1,0,0,0,0,0
6.000,2016-12-18,0.0265,11.03,0.05,61,0.2,0,0,0,1,1,0,0,0,0,0,0,0
0,2016-12-18,,11.2,0.02,63,0.08,0,0,0,1,0,0,0,0,0,1,0,0
2.000,2016-12-19,0.025666667,5.4,0,50,2.94,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-19,0.0275,6.12,0,33,1.37,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-19,,4.8,0,35,1.58,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2016-12-20,0.022333333,10,0,63,3.72,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2016-12-20,0.013,9.807692308,0,36,1.46,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-20,,12.125,0,36,1.63,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-21,0.010666667,13.3,0,65,3.69,0,0,0,0,0,0,1,0,0,0,0,0
8.000,2016-12-21,0.00725,15.51818182,0,42,1.45,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-21,,15.3,0,48,1.56,0,0,0,0,0,0,0,0,0,1,0,0
7.000,2016-12-22,0.021,14.7,0.02,69,3.81,0,0,0,0,0,0,1,0,0,0,0,0
9.000,2016-12-22,0.0225,13.21818182,0,50,1.04,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-22,,14.65,0,57,1.58,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-23,0.031333333,18.4,0,75,4.1,0,1,0,0,0,0,1,0,0,0,0,0
11.000,2016-12-23,0.02175,10.57142857,0,48,1.42,0,1,0,0,1,0,0,0,0,0,0,0
1,2016-12-23,,16.45,0,46,1.68,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-24,0.034,8.9,0,81,4.28,0,0,1,0,0,0,1,0,0,0,0,0
8.000,2016-12-24,0.02625,11.26363636,0.52,49,0.24,0,0,1,0,1,0,0,0,0,0,0,0
0,2016-12-24,,13.45,0.46,48,0.74,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2016-12-25,0.025333333,7.5,0.01,79,1.18,1,0,0,1,0,0,1,0,0,0,0,0
13.000,2016-12-25,0.02975,7.672727273,0,51,1.61,1,0,0,1,1,0,0,0,0,0,0,0
0,2016-12-25,,12.3,0,50,1.81,1,0,0,1,0,0,0,0,0,1,0,0
0.000,2016-12-26,0.026,5.5,0,80,3.82,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2016-12-26,0.0215,6.535714286,0,52,0.84,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-26,,12.775,0,51,1.08,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-27,0.022,7,0,82,3.81,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2016-12-27,0.02325,7.890909091,0,62,0.91,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-27,,4.35,0.02,66,1.08,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-28,0.016,9.3,0.06,76,4.11,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2016-12-28,0.0205,7.590909091,0,42,1.43,0,0,0,0,1,0,0,0,0,0,0,0
0,2016-12-28,,6.85,0,48,1.52,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2016-12-29,0.035666667,7,0.01,71,4.14,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2016-12-29,0.01625,7.992857143,0.48,48,0.29,0,0,0,0,1,0,0,0,0,0,0,0
1,2016-12-29,,7.25,0.29,48,0.51,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2016-12-30,0.032666667,5.1,0,54,3.42,0,1,0,0,0,0,1,0,0,0,0,0
7.000,2016-12-30,0.0225,7.890909091,0,42,1.27,0,1,0,0,1,0,0,0,0,0,0,0
0,2016-12-30,,2.85,0,42,1.39,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2016-12-31,,5.1,3.2,65,0.81,1,0,1,0,0,0,1,0,0,0,0,0
7.000,2016-12-31,,7.054545455,0,45,1.28,1,0,1,0,1,0,0,0,0,0,0,0
0,2016-12-31,,4.85,0,48,1.67,1,0,1,0,0,0,0,0,0,1,0,0
0.000,2017-01-01,0.020333333,5.3,0.76,72,2.57,1,0,0,1,0,0,1,0,0,0,0,0
10.000,2017-01-01,0.0295,10.86923077,0,49,1.52,1,0,0,1,1,0,0,0,0,0,0,0
0,2017-01-01,,7.533333333,0,54,1.89,1,0,0,1,0,0,0,0,0,1,0,0
0.000,2017-01-02,0.023,5,1.75,79,3.85,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2017-01-02,0.02225,10.40909091,0.18,42,0.84,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-02,,7.4,0.43,43,0.36,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2017-01-03,0.029,4.3,0,74,4.35,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2017-01-03,0.025,4.954545455,0.45,47,0.54,0,0,0,0,1,0,0,0,0,0,0,0
2,2017-01-03,,4.7,0.81,46,0.21,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2017-01-04,0.023,6.8,0,62,2.21,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2017-01-04,0.02575,8.238461538,0,54,1.58,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-04,,3.266666667,0.01,55,1.65,0,0,0,0,0,0,0,0,0,1,0,0
4.000,2017-01-05,0.014333333,8,0.01,65,3.9,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2017-01-05,0.022,9.163636364,0,36,1.13,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-05,,5,0,35,1.17,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2017-01-06,0.026,4.7,0.41,48,0.38,0,1,0,0,0,0,1,0,0,0,0,0
5.000,2017-01-06,0.0235,10.48181818,0.04,35,1.38,0,1,0,0,1,0,0,0,0,0,0,0
0,2017-01-06,,9.55,0.01,33,1.7,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-07,0.033,5.9,0,38,3.71,0,0,1,0,0,0,1,0,0,0,0,0
2.000,2017-01-07,0.0225,9.915384615,0.28,28,0.7,0,0,1,0,1,0,0,0,0,0,0,0
0,2017-01-07,,12.13333333,0.03,25,1.25,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2017-01-08,0.034666667,11.9,0,48,3.64,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2017-01-08,0.02725,9.69,0,27,1.24,0,0,0,1,1,0,0,0,0,0,0,0
0,2017-01-08,,9.45,0,23,1.61,0,0,0,1,0,0,0,0,0,1,0,0
1.000,2017-01-09,0.031333333,9.2,0,59,3.71,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2017-01-09,0.0155,9.281818182,0,24,1.19,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-09,,7.05,0,26,1.51,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-10,0.04,7.1,0,76,3.58,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2017-01-10,0.024,10.00769231,0,47,1.57,0,0,0,0,1,0,0,0,0,0,0,0
2,2017-01-10,,9.2,0.04,40,1.01,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2017-01-11,0.035333333,6,0,78,3.91,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2017-01-11,0.014,11.30909091,0.52,54,1.55,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-11,,12.7,0.21,56,1.82,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2017-01-12,0.038333333,6,0,82,4.31,0,0,0,0,0,0,1,0,0,0,0,0
9.000,2017-01-12,0.019333333,11.4,0.05,68,0.93,0,0,0,0,1,0,0,0,0,0,0,0
2,2017-01-12,,8.35,0.03,70,1.61,0,0,0,0,0,0,0,0,0,1,0,0
5.000,2017-01-13,0.031333333,5,0.01,78,4.7,0,1,0,0,0,0,1,0,0,0,0,0
5.000,2017-01-13,0.032,7.3,0,63,1.86,0,1,0,0,1,0,0,0,0,0,0,0
1,2017-01-13,,4.7,0,62,2.11,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-14,0.032,6.9,0,75,4.47,0,0,1,0,0,0,1,0,0,0,0,0
7.000,2017-01-14,0.02175,7.754545455,0.1,34,1.61,0,0,1,0,1,0,0,0,0,0,0,0
0,2017-01-14,,7.15,0.26,41,0.6,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2017-01-15,0.031,5.1,0,74,4.55,0,0,0,1,0,0,1,0,0,0,0,0
11.000,2017-01-15,0.0285,10.79,0,41,1.92,0,0,0,1,1,0,0,0,0,0,0,0
0,2017-01-15,,14.2,0,43,2.13,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2017-01-16,0.032333333,6.1,0,81,4.9,1,0,0,0,0,0,1,0,0,0,0,0
10.000,2017-01-16,0.0115,14.22307692,0,44,1.95,1,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-16,,18.15,0,42,1.73,1,0,0,0,0,0,0,0,0,1,0,0
1.000,2017-01-17,0.032333333,8.5,0,82,4.3,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2017-01-17,0.0175,17.35,0.37,43,0.82,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-17,,18.6,0.16,45,0.57,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-18,0.030333333,8.9,0,82,1.92,0,0,0,0,0,0,1,0,0,0,0,0
7.000,2017-01-18,0.016666667,7.572727273,0.11,45,0.83,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-18,,6.4,0,57,1.27,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2017-01-19,0.024333333,4.5,4.9,72,0.77,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2017-01-19,0.01775,7.464285714,0,50,1.73,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-19,,6.433333333,0,51,1.98,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-20,0.031666667,6.5,0,79,4.6,0,1,0,0,0,0,1,0,0,0,0,0
4.000,2017-01-20,0.01,8.790909091,0.07,46,2.05,0,1,0,0,1,0,0,0,0,0,0,0
1,2017-01-20,,16.85,0.02,45,1.15,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2017-01-21,0.036666667,8.4,1.67,75,2.91,0,0,1,0,0,0,1,0,0,0,0,0
7.000,2017-01-21,0.004,14.70909091,0,51,2.07,0,0,1,0,1,0,0,0,0,0,0,0
0,2017-01-21,,13.75,0,48,1.59,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2017-01-22,0.041,6.9,0.08,70,4.24,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2017-01-22,0.02325,14.45714286,0.03,50,0.85,0,0,0,1,1,0,0,0,0,0,0,0
0,2017-01-22,,6,0.07,51,1,0,0,0,1,0,0,0,0,0,1,0,0
3.000,2017-01-23,0.034666667,4,0,66,5.07,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2017-01-23,0.03175,4.190909091,0.85,45,1.14,0,0,0,0,1,0,0,0,0,0,0,0
0,2017-01-23,,2.5,0.6,48,0.26,0,0,0,0,0,0,0,0,0,1,0,0
3.000,2017-01-24,0.043666667,7.8,0,74,5.65,0,0,0,0,0,0,1,0,0,0,0,0
